dataset,file,status,year,month,num_columns,required_missing,columns,error,ordered_columns,has_required_missing,period
nyc_311,data\raw\nyc_311\nyc_311_2015_01_part000.csv.gz,OK,2015,1,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2015-2019
nyc_311,data\raw\nyc_311\nyc_311_2021_08_part001.csv.gz,OK,2021,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_08_part002.csv.gz,OK,2021,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_08_part003.csv.gz,OK,2021,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_08_part004.csv.gz,OK,2021,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_08_part005.csv.gz,OK,2021,8,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_09_part000.csv.gz,OK,2021,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_09_part001.csv.gz,OK,2021,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_09_part002.csv.gz,OK,2021,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_09_part003.csv.gz,OK,2021,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_09_part004.csv.gz,OK,2021,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_09_part005.csv.gz,OK,2021,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_09_part006.csv.gz,OK,2021,9,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | community_board | open_data_channel_type | location_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_10_part000.csv.gz,OK,2021,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_10_part001.csv.gz,OK,2021,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_10_part002.csv.gz,OK,2021,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_10_part003.csv.gz,OK,2021,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_10_part004.csv.gz,OK,2021,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_10_part005.csv.gz,OK,2021,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_10_part006.csv.gz,OK,2021,10,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
nyc_311,data\raw\nyc_311\nyc_311_2021_11_part000.csv.gz,OK,2021,11,15,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,,unique_key | created_date | closed_date | complaint_type | descriptor | agency | agency_name | borough | incident_zip | status | latitude | longitude | location_type | community_board | open_data_channel_type,False,2020-2025
